,goods_id,article,name,url,regular_price,promo_price,amount,brand,store_id
0,96031,366305,"RIOBA Шоколад молочный (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-molochnyj-32-kakao-800g,809.0,-,393,RIOBA,15
1,96030,366302,"RIOBA Шоколад темный (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-temnyj-51-kakao-800g,809.0,-,314,RIOBA,15
2,11727958,138161,"RIOBA Мини-шоколад Ассорти 6 вкусов, 800г",https://online.metro-cc.ru/products/800g-mini-shokolad-rioba-assorti-6-vkusov,939.0,-,97,RIOBA,15
3,153624,468774,"Зефир Шармэль Классический в шоколаде, 250г",https://online.metro-cc.ru/products/udarnica-v-shokolade-klassicheskij-sharmel-250g,279.0,229,155,ШАРМЭЛЬ,15
4,96032,366306,"RIOBA Шоколад горький (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-gorkij-72-kakao-800g,809.0,-,223,RIOBA,15
5,112894,479653,"Шоколад Kinder Chocolate, 50г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-s-molochnoj-nachinkoj-50g,70.9,-,3413,KINDER,15
6,149124,407173,"Конфеты Рот Фронт батончики шоколадно сливочный вкус, 250г",https://online.metro-cc.ru/products/250g-batonchiki-rf-shok-sliv,149.0,119,818,РОТ ФРОНТ,15
7,244838,511463,"Печенье Oreo Original, 228г",https://online.metro-cc.ru/products/shokoladnoe-oreo-228g,169.0,-,1283,OREO,15
8,11727953,138160,"RIOBA Шоколад Ассорти 4 вкуса, 800г",https://online.metro-cc.ru/products/800g-shokolad-rioba-assorti-4-vkusa,989.0,-,132,RIOBA,15
9,574734,90042,"Палочки Lorenz Snack-World Saltletts классические, 150г",https://online.metro-cc.ru/products/palochki-klassicheskie-saltletts-150g,83.9,59.9,1095,SALTLETTS,15
10,560076,51360,"Печенье Полет овсяное с кусочками шоколада, 600г",https://online.metro-cc.ru/products/pechenye-polet-ovsyanoe-s-kusochkami-shokolada-600-g,286.0,249,150,ПОЛЕТ,15
11,164373,426352,"Батончик Snickers Minis шоколадные, 180г",https://online.metro-cc.ru/products/snickers-minis-180-g,204.0,-,595,SNICKERS,15
12,139796,445183,"Конфеты M&M's Драже с арахисом, 360г",https://online.metro-cc.ru/products/m-m-039s-drazhe-s-arahisom-360g,369.0,-,145,M&M'S,15
13,98459,239422,"Конфеты Ferrero Rocher Бриллиант хрустящие с лесным орехом, 300г",https://online.metro-cc.ru/products/hrustyaschie-ferrero-rocher-iz-molochnogo-shokolada-pokrytye-izmelchennymi-oreshkami-s-nachinkoj-iz-krema-lesnogo-oreha-300g,1219.0,-,217,FERRERO,15
14,594147239,222198,"Печенье сахарное Любятово Топленое молоко, 444г",https://online.metro-cc.ru/products/444g-pechene-lyubyatovo-toplenoe-moloko,116.0,109,367,ЛЮБЯТОВО,15
15,87274,275874,"Печенье Twix minis сахарное с карамелью, 184г",https://online.metro-cc.ru/products/twix-minis-184g,204.0,-,280,TWIX,15
16,605575009,236339,"Конфеты Snickers minis, 240г",https://online.metro-cc.ru/products/konfety-snickers-minis-240g,245.0,195,188,SNICKERS,15
17,154027,463292,"RIOBA Карамель мини со вкусом фруктов, 500г",https://online.metro-cc.ru/products/rioba-karamel-mini-so-vkusom-fruktov-500g,409.0,-,1452,RIOBA,15
18,605578374,236341,"Конфеты Bounty minis, 247г",https://online.metro-cc.ru/products/konfety-bounty-minis-247g,245.0,199,243,BOUNTY,15
19,605576459,236340,"Конфеты Twix minis, 248г",https://online.metro-cc.ru/products/konfety-twix-minis-248g,245.0,199,164,TWIX,15
20,508713,636871,"Вафли Kinder Bueno White в белом шоколаде, 39г",https://online.metro-cc.ru/products/vafli-kinder-nbspbueno-white-v-belom-39g,91.9,-,1507,KINDER BUENO,15
21,557382738,218671,"Печенье Юбилейное традиционное, 403г",https://online.metro-cc.ru/products/403g-pechene-yubileynoe-traditsionnoe,139.0,119,167,ЮБИЛЕЙНОЕ,15
22,601434956,227287,"RIOBA Чипсы нори с оливковым маслом, 4.5г",https://online.metro-cc.ru/products/45g-chipsy-nori-rioba-s-olivkovym-maslom-227287,46.49,-,672,RIOBA,15
23,649430,129266,"Печенье Юбилейное Традиционное, 268г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-268g,94.9,-,353,ЮБИЛЕЙНОЕ,15
24,182261,406464,"Конфеты Рот Фронт Батончики, 250г",https://online.metro-cc.ru/products/rot-front-batonchik-250-g,149.0,119,1147,РОТ ФРОНТ,15
25,396128,551823,"Зефир Полет в темной шоколадной глазури, 500г",https://online.metro-cc.ru/products/polet-v-temnoj-shokoladnoj-glazuri-500g,309.0,229,61,ПОЛЕТ,15
26,8514397,126549,"METRO Chef Печенье Савоярди, 500г",https://online.metro-cc.ru/products/metro-chef-pechene-savoyardi-500g,509.0,-,386,METRO CHEF,15
27,90928,337582,"Набор шоколада Ritter Sport Mini порционного, 1.4кг",https://online.metro-cc.ru/products/ritter-sport-nabor-porcionnogo-mini-14kg,2079.0,-,122,RITTER SPORT,15
28,257984,496203,"Батончик Kinder Bueno вафельный в молочном шоколаде, 43г",https://online.metro-cc.ru/products/vafli-kinder-bueno-v-molochnom-43g,91.9,-,4007,KINDER BUENO,15
29,248381,514810,"Шоколад Kinder Maxi молочный с молочной начинкой, 84г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-maxi-s-molochnoj-nachinkoj-84g,138.0,-,268,KINDER MAXI,15
30,636275,125054,"Крендели Saltletts с солью классические, 150г",https://online.metro-cc.ru/products/krendeli-s-solyu-klassicheskie-saltletts-150g,74.9,59.9,118,SALTLETTS,15
31,448106987,213135,"Кекс Kuchenmeister Пасхальный кролик, 350г",https://online.metro-cc.ru/products/350g-pashalnyy-krolik-kuchenmeister-molochnyy-shokolad,999.0,-,281,KUCHENMEISTER,15
32,517757,643370,"Печенье Полет Классическое овсяное, 250г",https://online.metro-cc.ru/products/ovsyanoe-sssr-klassicheskoe-250g,156.0,119,123,ПОЛЕТ,15
33,176425,46753,"Конфеты Reber Mozart Mirabell шоколадные ассорти, 600г",https://online.metro-cc.ru/products/mirabell-shokoladnye-s-marcipanom-mocart-600g,2749.0,2009,16,REBER MOZART,15
34,187057,445187,"Конфеты M&M's Драже с молочным шоколадом, 360г",https://online.metro-cc.ru/products/m-ms-drazhe-s-molochnym-shokoladom-360g,369.0,-,136,M&M'S,15
35,643639,128252,"Чипсы Lay's Max рифленые Сметана и лук, 140г",https://online.metro-cc.ru/products/lays-max-smetana-luk-140g,159.0,-,922,LAY'S,15
36,252007,514690,"Конфеты Красный Октябрь Мишка косолапый, Аленка, Красная шапочка, 700г",https://online.metro-cc.ru/products/krasnyj-oktyabr-shokoladnye-miks-mishka-kosolapyj-alenka-krasnaya-shapochka-700g,799.0,569,114,КРАСНЫЙ ОКТЯБРЬ,15
37,595086,114124,"Батончик Twix шоколадный 55г х 3шт, 165г",https://online.metro-cc.ru/products/3h55g-batonchik-twix-shokoladnyj-mp,162.0,119,199,TWIX,15
38,509743,624549,"Печенье Belvita Утреннее с какао, 253г",https://online.metro-cc.ru/products/belvita-utrennee-s-kakao-253g,172.0,-,65,BELVITA,15
39,517762,643151,"Конфеты Победа вкуса Мишки в лесу шоколадные, 200г",https://online.metro-cc.ru/products/shokoladnye-pobeda-vkusa-mishki-v-lesu-s-nezhnoj-nachinkoj-vafelnoj-kroshkoj-200g,149.0,-,117,ПОБЕДА ВКУСА,15
40,208472,332931,"Батончик Mars Minis шоколадный с нугой и карамелью, 182г",https://online.metro-cc.ru/products/mars-minis-180g-332931,204.0,-,742,MARS,15
41,522168,646139,"Десерт Полет Лимоньерки слоеный с яблоком и корицей, 500г",https://online.metro-cc.ru/products/polet-laquosloenyj-desert-limonyerki-raquo-s-yablokom-koricej-500g,274.0,219,19,ПОЛЕТ,15
42,248617,514811,"Шоколад Kinder Country молочный со злаками, 94г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-so-zlakami-s-molochno-zlakovoj-nachinkoj-94g,234.0,-,503,KINDER COUNTRY,15
43,497141,625299,"Десерт Полет Лимоньерки слоеный, 500г",https://online.metro-cc.ru/products/sloenyj-desert-polet-limonyerki-500g,259.0,219,56,ПОЛЕТ,15
44,616238,121016,"Конфеты Красный Октябрь Мишка косолапый, 200г",https://online.metro-cc.ru/products/200g-krasnyj-oktyabr-mishka-kosolapyj,231.0,179,247,КРАСНЫЙ ОКТЯБРЬ,15
45,252106,514691,"Конфеты Красный Октябрь микс Каракум, Красный мак, Петушок шоколадные, 700г",https://online.metro-cc.ru/products/krasnyj-oktyabr-shokoladnye-miks-karakum-krasnyj-mak-petushok-700g,579.0,489,74,КРАСНЫЙ ОКТЯБРЬ,15
46,208375,467340,"Шоколад Kinder Chocolate молочный 8 порций, 100г",https://online.metro-cc.ru/products/shokolad-molochnyj-kinder-reg-chocolate-s-molochnoj-nachinkoj-100g,153.0,139,3940,KINDER,15
47,93269,74813,"Леденцы Bon Pari ассорти, 1кг",https://online.metro-cc.ru/products/karamel-bon-pari-assorti-1-kg,439.0,-,561,BON PARI,15
48,102979,407346,"Конфеты Рот Фронт Птичье молоко, 225г",https://online.metro-cc.ru/products/225g-ptichye-moloko,229.0,-,1617,РОТ ФРОНТ,15
49,483916,619953,"Шоколад Победа вкуса молочный без сахара 36% какао, 100г",https://online.metro-cc.ru/products/pobeda-molochnyj-32-kakao-bez-sahara-100-g,163.0,-,48,ПОБЕДА,15
50,594410,114122,"Батончик Snickers шоколадный 40г х 4шт, 160г",https://online.metro-cc.ru/products/4h40g-batonchik-snickers-shokoladnyj-mp,162.0,119,341,SNICKERS,15
51,643719,128250,"Чипсы Lay's Зеленый лук, 140г",https://online.metro-cc.ru/products/lays-zelenyj-luk-140g,159.0,-,576,LAY'S,15
52,593662,112677,"Шоколад Milka молочный с цельным фундуком, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-celnym-fundukom-85g,129.0,-,574,MILKA,15
53,557512178,218420,"Конфеты Kdv Ярче арахис в карамели, 500г",https://online.metro-cc.ru/products/500g-konfety-kdv-yarche-arahis-v-karameli,195.0,-,31,Без бренда,15
54,581393,104377,"Пряники Полет шоколадные с апельсином ГОСТ, 250г",https://online.metro-cc.ru/products/shokolad-apelsin-polet-gost-250g,159.0,129,83,ПОЛЕТ,15
55,149598,333635,"Батончик Milky Way Minis шоколадный с суфле, покрытый молочным шоколадом, 176г",https://online.metro-cc.ru/products/milkyway-minis-176g,204.0,-,205,MILKY WAY,15
56,221499,401986,"Батончик Twix шоколадный карамель, 55г",https://online.metro-cc.ru/products/twix-40h55g-401986,41.99,-,9330,TWIX,15
57,156674,401987,"Батончик Twix Экстра шоколадный, 82г",https://online.metro-cc.ru/products/art-401987,78.9,-,586,TWIX,15
58,405306,560228,"Печенье Акульчев Купелька малина, 750г",https://online.metro-cc.ru/products/akulchev-kupelka-malina-750g,359.0,339,38,АКУЛЬЧЕВ,15
59,523649,647229,"Мини-сушки Семейка Озби простые, 2.3кг",https://online.metro-cc.ru/products/mini-prostaya-semejka-ozbi-23kg,849.0,-,39,СЕМЕЙКА ОЗБИ,15
60,381033,542692,"Печенье Юбилейное молочное с молочной глазурью, 116г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-116g-542692,62.9,54.9,789,ЮБИЛЕЙНОЕ,15
61,643634,128251,"Чипсы Lay's Краб, 140г",https://online.metro-cc.ru/products/lays-krab-140g,159.0,-,882,LAY'S,15
62,593750,112694,"Шоколад Milka молочный, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-85g,109.0,-,1595,MILKA,15
63,469939,608009,"Печенье Belvita Утреннее со злаками, 225г",https://online.metro-cc.ru/products/belvita-utrennee-zlaki-225g,135.0,-,31,BELVITA,15
64,644004,128253,"Чипсы Lay's с солью, 140г",https://online.metro-cc.ru/products/lays-naturalnye-solenye-140g,159.0,-,1006,LAY'S,15
65,223182,442507,"Печенье Полет овсяное, 300г",https://online.metro-cc.ru/products/polet-ovsyanoe-300g,112.0,94.9,247,ПОЛЕТ,15
66,643934,128249,"Чипсы Lay's Сыр, 140г",https://online.metro-cc.ru/products/lays-syr-140g,159.0,-,1226,LAY'S,15
67,607377302,239328,"Чипсы Lay's малосольные огурчики с укропом, 140г",https://online.metro-cc.ru/products/140g-chipsy-lays-malosolnye-ogurchiki-s-ukropom,159.0,-,379,LAY'S,15
68,537684904,215873,"Печенье Forsite сахарное шоколадно-сливочный вкус, 220г",https://online.metro-cc.ru/products/220g-pechene-forsite-saharnoe-shokoladno-slivochnyy-vkus,91.9,-,458,FORSITE,15
69,643874,128244,"Чипсы Lay's рифленые Паприка, 140г",https://online.metro-cc.ru/products/lays-riflenye-paprika-140g,159.0,-,1227,LAY'S,15
70,470293,608014,"Печенье Belvita Утреннее с йогуртовой начинкой, 253г",https://online.metro-cc.ru/products/belvita-utrennee-s-jogurtovoj-nachinkoj-253g,172.0,-,219,BELVITA,15
71,617897,120015,"METRO Chef Печенье Савоярди, 1.6кг",https://online.metro-cc.ru/products/1600g-metro-chef-savoyardi,1749.0,-,20,METRO CHEF,15
72,120450,452421,"Зефир Ударница Шармэль с ароматом ванили, 255г",https://online.metro-cc.ru/products/udarnica-s-aromatom-sharmel-255g,154.0,-,72,ШАРМЭЛЬ,15
73,478675,616731,"Печенье Milka с шоколадной крошкой, 168г",https://online.metro-cc.ru/products/art-616731,239.0,-,68,MILKA,15
74,605807,117441,"Шоколад Красный Октябрь Аленка много молока + кальций, 90г",https://online.metro-cc.ru/products/90g-alyonka-mnogo-moloka,88.9,-,1545,АЛЕНКА,15
75,619507,121633,"Печенье Полет овсяное с шоколадом, 250г",https://online.metro-cc.ru/products/250g-polet-ovsyanoe-s-shokoladom,111.0,93.9,157,ПОЛЕТ,15
76,469373,608010,"Печенье Belvita Утреннее с какао, 225г",https://online.metro-cc.ru/products/belvita-utrennee-kakao-225g,135.0,-,283,BELVITA,15
77,3043445,134588,"Чипсы Delicados Nachos кукурузные Оригинальные, 500г",https://online.metro-cc.ru/products/500g-chipsy-delicados-original,229.0,-,102,DELICADOS,15
78,497641,627065,"Печенье Ванюшкины сладости Пышка-хвастунишка, 420г",https://online.metro-cc.ru/products/vanyushkiny-sladosti-pyshka-hvastunishka-420g,171.0,-,30,ВАНЮШКИНЫ СЛАДОСТИ,15
79,604988,117603,"Батончик Snickers Super шоколадный, 80г",https://online.metro-cc.ru/products/80g-snickers-super,78.9,-,5428,SNICKERS,15
80,557512238,218669,"Печенье Юбилейное постное, 268г",https://online.metro-cc.ru/products/268g-pechene-yubileynoe-postnoe,94.9,79.9,115,ЮБИЛЕЙНОЕ,15
81,604951025,232872,"RIOBA Маршмеллоу, 200г",https://online.metro-cc.ru/products/200g-marshmellou-rioba,163.0,-,214,RIOBA,15
82,196957,462802,"Вафли Яшкино Голландские с карамельной начинкой, 290г",https://online.metro-cc.ru/products/yashkino-gollandskie-s-nachinkoj-iz-varenoj-sguschenki-290g,153.0,-,1186,ЯШКИНО,15
83,98139,92484,"Конфеты Raffaello с цельным миндальным орехом в кокосовой обсыпке, 240г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-240g-92484,649.0,-,221,RAFFAELLO,15
84,113244,468931,Ударница Зефир в шоколаде со вкусом пломбира Шармэль 250г,https://online.metro-cc.ru/products/udarnica-v-shokolade-so-vkusom-plombira-sharmel-250g,279.0,229,133,ШАРМЭЛЬ,15
85,116168,426018,"Конфеты Рот Фронт Коровка молочные вафельные, 250г",https://online.metro-cc.ru/products/rotfront-vafelnye-korovka-250g,176.0,-,571,РОТ ФРОНТ,15
86,508694,635684,"Печенье злаковое Любятово Мюсли с клюквой и изюмом, 120г",https://online.metro-cc.ru/products/myusli-lyubyatovo-zlakovoe-s-klyukvoj-izyumom-120g,114.0,109,148,ЛЮБЯТОВО,15
87,84580,211061,"Пастила Шармэль ванильная, 221г",https://online.metro-cc.ru/products/udarnica-pastila-vanilnaya-sharmel-221g,136.0,-,80,ШАРМЭЛЬ,15
88,175806,400891,"Шоколадное яйцо Kinder Surprise Maxi, 100г",https://online.metro-cc.ru/products/yajco-kinder-syurpriz-maxi-iz-molochnogo-shokolada-c-molochnym-vnutrennim-sloem-igrushkoj-vnutri-liga-spravedlivosti-100g,509.0,-,183,KINDER SURPRISE,15
89,428082,559452,"Шоколад Ritter Sport молочный Цельный лесной орех, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-celnyj-lesnoj-oreh-100g,169.0,-,881,RITTER SPORT,15
90,454983631,213082,"Халва Рот Фронт с шоколадной глазурью, 370г",https://online.metro-cc.ru/products/370g-konfety-rot-front-halva-v-shokoladnoy-glazuri,339.0,259,799,РОТ ФРОНТ,15
91,154273,469191,"Мармелад Мармеландия Фруктовый коктейль с натуральным соком, 250г",https://online.metro-cc.ru/products/udarnica-fruktovyj-koktejl-s-naturalnym-sokom-250g,169.0,-,165,МАРМЕЛАНДИЯ,15
92,393595,550390,"Конфеты Акконд Отломи, 360г",https://online.metro-cc.ru/products/akkond-otlomi-360g,309.0,-,107,АККОНД,15
93,148624,469065,"Печенье Orion Choco Boy с обогащающей добавкой, 45г",https://online.metro-cc.ru/products/choco-boy-s-obogaschayuschej-dobavkoj-45g,46.49,42.9,322,ORION,15
94,644029,128242,"Чипсы Lay's Ребрышки гриль, 140г",https://online.metro-cc.ru/products/lays-rebryshki-gril-140g,159.0,-,793,LAY'S,15
95,469769,608008,"Печенье Belvita Утреннее фундук-мед, 225г",https://online.metro-cc.ru/products/belvita-utrennee-med-funduk-225g,135.0,-,270,BELVITA,15
96,258815,523365,"Батончик Picnic Big с арахисом, изюмом и карамелью шоколадный, 76г",https://online.metro-cc.ru/products/picnic-big-s-arahisom-karamelyu-76g,76.9,-,587,PICNIC,15
97,616130,121019,"Конфеты Красный Октябрь Трюфели, 200г",https://online.metro-cc.ru/products/200g-krasnyj-oktyabr-tryufeli,291.0,-,107,КРАСНЫЙ ОКТЯБРЬ,15
98,616349,121014,"Конфеты Рот Фронт Мягкий грильяж, 200г",https://online.metro-cc.ru/products/200g-rot-front-myagkij-grilyazh,329.0,-,138,РОТ ФРОНТ,15
99,118197,401982,"Батончик Bounty Трио шоколадный, 83г",https://online.metro-cc.ru/products/bounty-trio-825g-401982,78.9,-,7958,BOUNTY,15
100,537469614,216030,"Печенье Яшкино сдобное американское, 200г",https://online.metro-cc.ru/products/200g-pechene-yashkino-sdobnoe-amerikanskoe,75.9,-,1300,ЯШКИНО,15
101,112103,438707,"Шоколадный батончик Nuts DUO с фундуком, 66г",https://online.metro-cc.ru/products/s-orehami-nuts-megabajt-66-g,69.9,64.9,454,NUTS,15
102,601434166,227274,"RIOBA Печенье сдобное с пряностями порционное (5.5г x 200шт), 1.1кг",https://online.metro-cc.ru/products/200shth55g-pechene-rioba-sdobnoe-s-pryanostyami-ports,829.0,-,5,RIOBA,15
103,188137,383134,"Чипсы Pringles картофельные со вкусом сметаны и лука, 165г",https://online.metro-cc.ru/products/pringles-kartofelnye-smetana-luk-165g-383134,349.0,-,445,PRINGLES,15
104,594577,114125,"Батончик Bounty шоколадный 27.5г х 6шт, 165г",https://online.metro-cc.ru/products/6h275g-konfety-bounty-shokoladnye-mp,162.0,119,59,BOUNTY,15
105,178794,433261,"Конфеты Акконд Птица Дивная, 300г",https://online.metro-cc.ru/products/akkond-ptica-divnaya-300g-433261,239.0,-,77,АККОНД,15
106,516285,642742,"aro Халва Подсолнечная, 250г",https://online.metro-cc.ru/products/halva-aro-podsolnechnaya-250g,43.0,-,294,ARO,15
107,643839,128254,"Чипсы Lay's Сметана и зелень, 140г",https://online.metro-cc.ru/products/lays-smetana-zelen-140g,159.0,-,761,LAY'S,15
108,215999,406458,"Конфеты Красный Октябрь Аленка шоколадные, 250г",https://online.metro-cc.ru/products/art-406458,359.0,199,60,АЛЕНКА,15
109,184775,451517,"Шоколад Бабаевский со сливочной начинкой, 50г",https://online.metro-cc.ru/products/babaevskij-so-slivochnoj-nachinkoj-50g,49.99,-,2636,БАБАЕВСКИЙ,15
110,581211,104378,"Пряники Полет шоколадные ГОСТ, 250г",https://online.metro-cc.ru/products/shokolad-polet-gost-250g,159.0,129,40,ПОЛЕТ,15
111,593813,112681,"Шоколад Milka молочный с фундуком, 85г",https://online.metro-cc.ru/products/milka-shokolad-molochnyj-s-fundukom-85g,109.0,-,1113,MILKA,15
112,102508,453396,"Шоколад Априори горький 99% какао (5г х 20шт), 100г",https://online.metro-cc.ru/products/gorkij-apriori-99-kakao-100g,259.0,-,158,АПРИОРИ,15
113,593738,112676,"Шоколад Milka молочный с цельным миндалем, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-celnym-mindalem-85g,129.0,-,448,MILKA,15
114,142585,426017,"Конфеты Рот Фронт Коровка вкус шоколад, 250г",https://online.metro-cc.ru/products/rotfront-vafelnye-so-vkusom-shokolada-korovka-250g,176.0,-,262,РОТ ФРОНТ,15
115,595429074,223256,"Чипсы Lay's шашлык, 140г",https://online.metro-cc.ru/products/140g-chipsy-lays-shashlyk,159.0,-,504,LAY'S,15
116,604908565,230379,"Конфеты Акконд Адель цельный миндаль, 500г",https://online.metro-cc.ru/products/konfety-akkond-adel-tselnyy-mindal-500g,349.0,-,37,АККОНД,15
117,3043475,134590,"Чипсы Delicados Nachos кукурузные Барбекю, 500г",https://online.metro-cc.ru/products/500g-chipsy-delicados-barbekyu,229.0,-,276,DELICADOS,15
118,537536994,215810,"Печенье Яшкино затяжное с клубничным кремом, 190г",https://online.metro-cc.ru/products/190g-pechene-zatyazhnoe-yashkino-s-klubnichnym-kremom,62.9,-,543,ЯШКИНО,15
119,107038,383133,"Чипсы Pringles картофельные Паприка, 165г",https://online.metro-cc.ru/products/pringles-kartofelnye-paprika-165g,349.0,-,267,PRINGLES,15
120,232168,496202,"Пирожное Kinder Delice бисквитное с молочной начинкой, 39г",https://online.metro-cc.ru/products/pirozhnoe-biskvitnoe-kinder-reg-delice-pokrytoe-kakao-glazuryu-s-molochnoj-nachinkoj-39g,68.9,-,1868,KINDER DELICE,15
121,363468,527860,"Чипсы Lay's рифленые Сметана и лук, 225г",https://online.metro-cc.ru/products/lay-039s-so-vkusom-smetany-luka-225g,239.0,-,372,LAY'S,15
122,557089,39479,"Конфеты Рот Фронт Батончики, 1кг",https://online.metro-cc.ru/products/rot-front-batonchiki-1000g,679.0,459,255,РОТ ФРОНТ,15
123,76408515,138820,"Конфеты Рот Фронт Коровка молочные, 180г",https://online.metro-cc.ru/products/180g-konfety-rot-front-korovka,129.0,-,308,РОТ ФРОНТ,15
124,540129,60071,"Мармелад Bon Pari Веселые кошмарики жевательный, 75г",https://online.metro-cc.ru/products/bon-pari-veselye-koshmariki-zhevatelnyj-75g,60.9,54.9,217,BON PARI,15
125,643779,128248,"Чипсы Lay's рифленые Лосось в сливочном соусе, 140г",https://online.metro-cc.ru/products/lays-riflenye-losos-v-slivochnom-souse-140g,159.0,-,1685,LAY'S,15
126,570431,86411,"Конфеты Кремлина шоколадные ассорти фрукты, 1кг",https://online.metro-cc.ru/products/shokoladnye-kremlina-frukty-assorti-1kg,629.0,549,13,КРЕМЛИНА,15
127,220310,299406,"Жевательная резинка Mentos Pure Fresh свежая мята, 100г",https://online.metro-cc.ru/products/mentos-pure-fresh-svezhaya-myata100g,267.0,-,472,MENTOS,15
128,108526,468818,Ударница Зефир кофейный в шоколаде Шармэль 250г,https://online.metro-cc.ru/products/udarnica-kofejnyj-v-shokolade-sharmel-250g,279.0,229,71,ШАРМЭЛЬ,15
129,626476,123228,"Снеки Cheetos Сыр кукурузные, 50г",https://online.metro-cc.ru/products/50g-cheetos-syr,57.9,54.9,944,CHEETOS,15
130,573979152,220329,"Конфеты Красный Октябрь Аленка крем брюле купол, 1кг",https://online.metro-cc.ru/products/1kg-konfety-alenka-krasnyy-oktyabr-krem-bryule-kupol,599.0,539,40,АЛЕНКА,15
131,197446,227409,"Набор шоколадных конфет Reber Mozart Patrizier в подарочной упаковке, 340г",https://online.metro-cc.ru/products/shokoladnye-mocart-reber-340g,2949.0,2479,18,REBER,15
132,593547,111257,"METRO Chef Крендель с морской солью, 250г",https://online.metro-cc.ru/products/krendel-metro-chef-s-morskoj-solyu-250g,94.9,-,486,METRO CHEF,15
133,497747,627060,"Печенье Наслада сэндвич с вареной сгущенкой, 1.3кг",https://online.metro-cc.ru/products/naslada-sendvich-s-varenoj-sguschenkoj-13kg,579.0,-,35,НАСЛАДА,15
134,231745,499329,"Чипсы нори Midori в оливковом масле, 5г",https://online.metro-cc.ru/products/midori-iz-morskoj-kapusty-v-olivkovom-masle-nori-5g,62.9,-,1263,MIDORI,15
135,636754,125313,"Тараллини Nina Farina классические, 180г",https://online.metro-cc.ru/products/tarallini-nina-farina-klassicheskie-180-g,56.9,-,1119,NINA FARINA,15
136,536075,374559,"Набор шоколадный Mozart Reber Die Feinsten Mozart-Spezialitaten, 218г",https://online.metro-cc.ru/products/shokoladnye-assorti-mozart-reber-218g,1769.0,1490,26,MOZART,15
137,593689,112682,"Шоколад Milka молочный с фундуком и изюмом, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-fundukom-izyumom-85g,109.0,-,849,MILKA,15
138,174076,462799,"Рулетики Яшкино вафельные со сгущенкой, 160г",https://online.metro-cc.ru/products/yashkino-vafelnye-so-sguschenkoj-160g,76.9,-,392,ЯШКИНО,15
139,549971,665159,"Печенье Полет овсяное классическое 5 злаков, 250г",https://online.metro-cc.ru/products/polet-5-zlakov-ovsyanoe-250-g,156.0,119,66,ПОЛЕТ,15
140,517852,643138,"Конфеты Славянка Степ лесной орех с арахисом и фундуком, 192г",https://online.metro-cc.ru/products/shokoladnye-slavyanka-step-lesnoj-oreh-s-arahisom-fundukom,137.0,-,66,СЛАВЯНКА,15
141,132339,425082,Ударница Пастила клюквенная Шармэль 221г,https://online.metro-cc.ru/products/udarnica-pastila-klyukvennaya-sharmel-221g,136.0,-,56,ШАРМЭЛЬ,15
142,240717,508603,"Шоколад Bucheron горький 72%, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-72-kakao-100g,359.0,-,294,BUCHERON,15
143,198926,413415,"Шоколад Красный Октябрь Аленка молочный, 15г",https://online.metro-cc.ru/products/krasnyj-oktyabr-alenka-15g,23.99,18.9,9667,АЛЕНКА,15
144,173450,469090,"Шоколад Ritter Sport молочный Альпийское молоко, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-alpijskoe-moloko-100g,149.0,139,835,RITTER SPORT,15
145,496704,627003,"Печенье Oreo с какао и начинкой со вкусом шоколада, 228г",https://online.metro-cc.ru/products/oreo-s-kakao-nachinkoj-s-vkusom-shokolada-228g,169.0,-,232,OREO,15
146,469722,605161,"Чипсы Naturals Lorenz Классические с солью, 100г",https://online.metro-cc.ru/products/lorenz-naturals-klassicheskie-s-solyu-100g,157.0,109,1010,NATURALS,15
147,162399,449194,"Драже M&M's с молочным шоколадом, 45г",https://online.metro-cc.ru/products/drazhe-m-ms-s-molochnym-shokoladom-45g,51.9,49.9,1896,M&M'S,15
148,189871,456037,"Батончик Snickers шоколадный, 51г",https://online.metro-cc.ru/products/snickers-c-arahisom-505g,41.99,-,14605,SNICKERS,15
149,105711,363767,"Батончик Snickers шоколадный с лесным орехом, 81г",https://online.metro-cc.ru/products/snickers-c-lesnym-orehom-81g,78.9,-,10280,SNICKERS,15
150,251862,514689,"Конфеты Рот Фронт Коровка, Огни Москвы, Замоскворечье, 700г",https://online.metro-cc.ru/products/rotfront-miks-korovka-ogni-moskvy-zamoskvorechye-700g,639.0,-,41,РОТ ФРОНТ,15
